id,user_id,hours,date,project_num,price
12507,57,8,9/24/2020,2020-Lean-6,0
12510,62,8.5,9/21/2020,2020-BPR-3,0
12509,62,0.5,9/21/2020,2020-ISO-27,0
12511,51,9,9/21/2020,2020-ISO-15,0
12512,51,5,9/20/2020,2019-ISO-46,0
12515,51,0.5,9/20/2020,2020-Cost Center-2,0
12514,51,2,9/22/2020,2020-ISO-15,0
12516,51,3.5,9/20/2020,2020-ISO-15,0
12517,51,1,9/23/2020,2020-Cost Center-2,0
12518,51,1,9/23/2020,2020-ISO-15,0
12519,51,3.5,9/24/2020,2020-ISO-15,0
12520,51,0.5,9/24/2020,2020-Cost Center-2,0
12521,51,0.5,9/24/2020,2019-ISO-46,0
12522,51,4.5,9/24/2020,2020-BPR-6,0
12523,11,9,9/22/2020,2020-Cost Center-1,0
12524,11,0.5,9/23/2020,2020-Cost Center-2,0
12525,11,8.5,9/23/2020,2020-BPR-6,0
12526,11,6,9/24/2020,2020-BPR-3,0
12527,11,3,9/24/2020,2020-BPR-6,0
12528,11,9,9/20/2020,2020-BPR-6,0
12529,11,1,9/21/2020,2020-Cost Center-1,0
12530,11,8,9/21/2020,2020-BPR-6,0
12531,51,7,9/22/2020,2020-ISO-14,0
12532,51,7,9/23/2020,2020-ISO-14,0
12533,19,3.5,9/23/2020,2020-ISO-27,0
12534,19,6.5,9/24/2020,2020-ISO-20,0
12535,19,0.5,9/24/2020,2020-Cost Center-8,0
12536,19,2,9/24/2020,2020-ISO-24,0
12537,10,9,9/24/2020,2020-Lean-8,0
12538,10,7,9/23/2020,2020-Lean-4,0
12539,10,1,9/23/2020,2020-Cost Center-2,0
12540,10,1,9/23/2020,2020-Cost Center-1,0
12541,10,9,9/22/2020,2020-Cost Center-1,0
12542,10,8,9/21/2020,2020-Lean-8,0
12543,10,1,9/21/2020,2020-Cost Center-1,0
12544,10,0.5,9/20/2020,2020-Cost Center-2,0
12545,10,5,9/20/2020,2020-Lean-4,0
12546,10,3.5,9/20/2020,2019-ISO-46,0
12547,12,1.5,9/21/2020,2020-ISO-27,0
12548,12,3.5,9/24/2020,2020-BPR-6,0
12549,12,0.5,9/24/2020,2019-ISO-46,0
12550,12,2,9/24/2020,2020-ISO-27,0
12551,12,0.5,9/24/2020,2020-BPR-3,0
12552,12,2.5,9/24/2020,2020-Cost Center-2,0
12554,12,1,9/23/2020,2020-ISO-24,0
12555,12,0.5,9/23/2020,2020-ISO-15,0
12556,12,4.5,9/23/2020,2020-ISO-27,0
12557,12,0.5,9/23/2020,2020-BPR-1,0
12558,12,2.5,9/23/2020,2020-Cost Center-2,0
12559,12,2,9/22/2020,2020-Cost Center-1,0
12561,12,1,9/22/2020,2020-BPR-7,0
12562,12,1,9/22/2020,2020-BPR-3,0
12563,12,3,9/22/2020,2020-BPR-1,0
12564,12,2,9/22/2020,2020-Cost Center-2,0
12565,53,7,9/24/2020,2020-ISO-14,0
12566,53,2,9/24/2020,2020-ISO-26,0
12567,53,8.5,9/23/2020,2020-ISO-27,0
12568,53,1.5,9/21/2020,2020-ISO-27,0
12569,61,9,9/24/2020,2020-Cost Center-4,0
12570,1,2,9/23/2020,2020-Lean-8,0
12571,64,2,9/24/2020,2020-ISO-28,0
12572,1,9,9/24/2020,2020-Cost Center-2,0
12573,1,3,9/23/2020,2019-ISO-46,0
12574,1,4,9/23/2020,2020-Cost Center-2,0
12575,1,4,9/22/2020,2020-Lean-6,0
12576,1,5,9/22/2020,2020-Cost Center-2,0
12577,1,6,9/21/2020,2020-Cost Center-2,0
12578,1,3,9/21/2020,2020-Lean-7,0
12579,1,3,9/20/2020,2020-Lean-7,0
12580,1,6,9/20/2020,2020-Cost Center-2,0
12581,52,2,9/27/2020,2020-Cost Center-1,0
12582,61,1,9/27/2020,2020-Cost Center-2,0
12586,61,5.5,9/27/2020,2020-BPR-7,0
12585,61,2.5,9/27/2020,2020-BPR-11,0
12587,64,6,9/27/2020,2020-Lean-8,0
12591,64,1,9/27/2020,2020-Cost Center-2,0
12590,64,2,9/27/2020,2020-Cost Center-12,0
12592,61,3,9/28/2020,2020-BPR-7,0
12593,61,6,9/28/2020,2020-Cost Center-2,0
12597,15,6,9/27/2020,2019-ISO-46,0
12598,15,1.5,9/27/2020,2020-ISO-24,0
12596,15,1.5,9/27/2020,2020-Cost Center-2,0
12603,15,6.5,9/28/2020,2020-ISO-27,0
12600,15,1.5,9/28/2020,2019-ISO-46,0
12601,15,0.5,9/28/2020,2020-ISO-24,0
12602,15,0.5,9/28/2020,2020-Cost Center-1,0
12604,57,7.5,9/27/2020,2020-Lean-6,0
12605,57,1.5,9/27/2020,2020-Cost Center-2,0
12607,63,9,9/27/2020,2020-Lean-7,0
12608,63,4,9/28/2020,2020-Cost Center-2,0
12609,63,1,9/28/2020,2020-Lean-6,0
12623,63,4,9/28/2020,2020-Lean-7,0
12611,1,2,9/28/2020,2020-Cost Center-12,0
12612,1,4,9/28/2020,2020-Cost Center-2,0
12613,1,2,9/28/2020,2020-Lean-4,0
12614,1,1,9/28/2020,2020-Lean-7,0
12615,1,1,9/27/2020,2020-BPR-11,0
12616,1,1,9/27/2020,2020-Lean-4,0
12617,1,7,9/27/2020,2020-Cost Center-2,0
12618,61,2,9/29/2020,2020-Cost Center-2,0
12619,61,7,9/29/2020,2020-BPR-11,0
12620,19,9,9/27/2020,2020-ISO-10,0
12621,19,9,9/28/2020,2020-ISO-10,0
12622,19,9,9/29/2020,2020-ISO-24,0
12624,63,9,9/21/2020,2020-Lean-7,0
12629,63,9,9/23/2020,2020-Lean-7,0
12626,63,9,9/22/2020,2020-Lean-7,0
12627,63,7,9/24/2020,2020-Lean-7,0
12628,63,2,9/24/2020,2020-Lean-6,0
12630,63,8,9/29/2020,2020-Lean-7,0
12631,63,1,9/29/2020,2020-Lean-8,0
12632,57,8,9/29/2020,2020-Lean-6,0
12633,57,1,9/29/2020,2020-BPR-3,0
12634,57,2,9/28/2020,2020-Lean-8,0
12635,57,2,9/28/2020,2020-BPR-3,0
12636,57,2,9/28/2020,2020-Lean-5,0
12637,57,3,9/28/2020,2020-Lean-6,0
12643,15,4,9/29/2020,2020-ISO-24,0
12639,15,1,9/29/2020,2020-ISO-25,0
12640,15,0.5,9/29/2020,2019-ISO-46,0
12641,15,1.5,9/29/2020,2020-Cost Center-2,0
12642,15,2,9/29/2020,2020-ISO-27,0
12644,61,3,9/30/2020,2020-Cost Center-1,0
12645,61,5,9/30/2020,2020-BPR-11,0
12646,61,1,9/30/2020,2020-Cost Center-2,0
12647,15,0.5,9/30/2020,2020-ISO-25,0
12648,15,1.5,9/30/2020,2020-Cost Center-2,0
12649,15,0.5,9/30/2020,2019-ISO-46,0
12650,15,6.5,9/30/2020,2020-ISO-27,0
12651,51,9,9/27/2020,2020-ISO-10,0
12652,51,9,9/28/2020,2020-ISO-10,0
12653,51,9,9/29/2020,2020-BPR-6,0
12654,51,1.5,9/30/2020,2020-Cost Center-1,0
12655,51,1,9/30/2020,2020-Cost Center-2,0
12656,51,6.5,9/30/2020,2020-ISO-15,0
12657,15,1.5,10/1/2020,2020-Cost Center-2,0
12658,2,9,9/27/2020,2020-Cost Center-2,0
12659,2,9,9/28/2020,2020-Cost Center-2,0
12660,2,9,9/29/2020,2020-Cost Center-2,0
12661,2,9,9/30/2020,2020-Cost Center-2,0
12662,15,1.5,10/1/2020,2020-ISO-27,0
12663,2,9,10/1/2020,2020-Cost Center-2,0
12664,61,1,10/1/2020,2020-BPR-7,0
12665,15,4,10/1/2020,2020-ISO-24,0
12666,15,2,10/1/2020,2020-Cost Center-1,0
12668,61,1,10/1/2020,2020-Cost Center-2,0
12669,61,7,10/1/2020,2020-BPR-11,0
12670,62,0.25,10/1/2020,2020-Cost Center-2,0
12671,62,8.75,10/1/2020,2020-ISO-27,0
12672,62,0.75,9/30/2020,2020-Cost Center-2,0
12673,62,1,9/30/2020,2020-BPR-3,0
12674,62,7.25,9/30/2020,2020-ISO-27,0
12675,62,0.25,9/29/2020,2020-Cost Center-2,0
12676,62,8.75,9/29/2020,2020-ISO-27,0
12677,62,3,9/28/2020,2020-BPR-3,0
12678,62,6,9/28/2020,2020-ISO-27,0
12679,62,0.25,9/27/2020,2020-Cost Center-2,0
12680,62,3.33,9/27/2020,2020-BPR-3,0
12681,62,5.42,9/27/2020,2020-ISO-27,0
12682,19,5,10/1/2020,2020-ISO-27,0
12683,19,3,10/1/2020,2020-ISO-24,0
12684,19,1,10/1/2020,2020-ISO-14,0
12685,19,0.5,9/30/2020,2020-Cost Center-2,0
12686,19,0.5,9/30/2020,2020-Cost Center-4,0
12687,19,5,9/30/2020,2020-ISO-20,0
12688,19,2,9/30/2020,2020-ISO-24,0
12689,19,1,9/30/2020,2020-ISO-14,0
12742,12,2,10/1/2020,2020-ISO-27,0
12691,12,1,10/1/2020,2020-BPR-1,0
12692,12,1.5,10/1/2020,2020-ISO-14,0
12693,12,0.5,10/1/2020,2019-ISO-46,0
12694,57,1.5,9/30/2020,2020-Cost Center-2,0
12695,57,6,9/30/2020,2020-Lean-6,0
12696,57,1.5,9/30/2020,2020-Lean-5,0
12697,57,9,10/1/2020,2020-Lean-6,0
12698,51,7,10/1/2020,2020-BPR-6,0
12699,51,2,10/1/2020,2020-ISO-15,0
12700,64,9,10/1/2020,2020-Lean-8,0
12706,64,2,9/30/2020,2020-Cost Center-5,0
12702,64,5,9/30/2020,2020-Cost Center-2,0
12703,64,9,9/28/2020,2020-Cost Center-12,0
12704,64,9,9/29/2020,2020-Lean-8,0
12705,64,2,9/30/2020,2020-Cost Center-12,0
12707,12,0.5,9/30/2020,2020-Cost Center-5,0
12708,12,0.5,9/30/2020,2020-ISO-15,0
12709,12,1,9/30/2020,2020-BPR-3,0
12710,12,0.5,9/30/2020,2020-ISO-27,0
12711,10,9,10/1/2020,2020-Lean-8,0
12712,10,1.5,9/30/2020,2019-Lean-12,0
12713,10,4,9/30/2020,2019-ISO-46,0
12714,12,0.5,9/30/2020,2020-BPR-6,0
12715,10,1,9/30/2020,2020-Cost Center-2,0
12716,10,0.5,9/30/2020,2020-Cost Center-5,0
12717,10,2,9/30/2020,2020-Cost Center-1,0
12726,10,1,9/28/2020,2019-Lean-12,0
12719,12,1.5,9/29/2020,2020-BPR-6,0
12720,12,1,9/29/2020,2020-ISO-27,0
12721,12,3.5,9/28/2020,2020-BPR-3,0
12725,10,1.5,9/28/2020,2020-Lean-8,0
12723,10,5,9/29/2020,2020-Cost Center-4,0
12724,10,4,9/29/2020,2020-Lean-8,0
12727,10,6.5,9/28/2020,2019-ISO-46,0
12728,10,7,9/27/2020,2019-ISO-46,0
12729,10,1,9/27/2020,2019-Lean-12,0
12730,10,1,9/27/2020,2020-Cost Center-2,0
12731,12,3,9/27/2020,2020-BPR-3,0
12732,12,1,9/27/2020,2020-BPR-1,0
12733,12,0.5,9/27/2020,2020-BPR-6,0
12734,12,0.25,9/28/2020,2020-BPR-5,0
12735,12,0.5,10/1/2020,2020-Cost Center-1,0
12744,12,0.25,10/1/2020,2020-BPR-3,0
12737,12,4.5,9/27/2020,2020-Cost Center-2,0
12738,12,5.25,9/28/2020,2020-Cost Center-2,0
12739,12,6,9/30/2020,2020-Cost Center-2,0
12740,12,0.5,9/29/2020,2020-Cost Center-1,0
12741,12,6,9/29/2020,2020-Cost Center-2,0
12745,12,0.25,10/1/2020,2020-ISO-15,0
12746,12,3,10/1/2020,2020-Cost Center-2,0
12747,11,8,10/1/2020,2019-ISO-46,0
12748,11,0.5,10/1/2020,2020-Cost Center-2,0
12749,11,0.5,10/1/2020,2020-BPR-5,0
12750,11,8.5,9/30/2020,2019-ISO-46,0
12751,11,0.5,9/30/2020,2020-Cost Center-2,0
12755,11,2,9/28/2020,2020-Cost Center-1,0
12753,11,2,9/29/2020,2020-BPR-3,0
12754,11,7,9/29/2020,2020-BPR-6,0
12756,11,2,9/28/2020,2020-BPR-5,0
12757,11,5,9/28/2020,2020-BPR-6,0
12758,11,9,9/27/2020,2020-BPR-6,0
12759,53,9,9/27/2020,2020-ISO-23,0
12760,53,9,9/28/2020,2020-Cost Center-1,0
12761,53,9,9/29/2020,2020-ISO-27,0
12762,53,8,9/30/2020,2020-ISO-23,0
12763,53,1,9/30/2020,2020-Cost Center-2,0
12764,53,9,10/1/2020,2020-ISO-14,0
12766,1,5,10/1/2020,2020-Lean-8,0
12767,1,0.5,10/1/2020,2020-Cost Center-10,0
12768,1,2.5,10/1/2020,2020-Lean-7,0
12769,1,1,10/1/2020,2020-Cost Center-2,0
12770,1,3,9/29/2020,2020-Lean-7,0
12771,1,6,9/29/2020,2020-Cost Center-2,0
12772,63,8,9/30/2020,2020-Lean-7,0
12773,63,1,9/30/2020,2020-Lean-5,0
12774,63,1,10/1/2020,2020-Cost Center-1,0
12775,63,1,10/1/2020,2020-Lean-6,0
12776,63,7,10/1/2020,2020-Lean-7,0
12777,1,2,10/4/2020,2020-BPR-11,0
12778,19,4,10/4/2020,2020-ISO-20,0
12779,19,4,10/4/2020,2020-ISO-24,0
12780,12,0.5,10/4/2020,2020-ISO-15,0
12781,12,0.5,10/4/2020,2020-ISO-27,0
12782,12,1.5,10/4/2020,2020-BPR-3,0
12783,12,6.5,10/4/2020,2020-Cost Center-2,0
12784,61,1.5,10/4/2020,2020-BPR-7,0
12785,61,7.5,10/4/2020,2020-BPR-11,0
12786,1,7,10/4/2020,2020-Cost Center-2,0
12796,65,1.5,10/4/2020,2020-Cost Center-2,0
12797,65,7.5,10/4/2020,2020-BPR-3,0
12792,65,9,10/5/2020,2020-BPR-3,0
12802,65,2.5,9/30/2020,2020-Cost Center-2,0
12799,65,8,10/1/2020,2020-BPR-6,0
12800,65,1,10/1/2020,2020-Cost Center-2,0
12801,65,6.5,9/30/2020,2020-BPR-6,0
12803,65,9,9/29/2020,2020-Cost Center-2,0
12804,65,9,9/28/2020,2020-Cost Center-2,0
12805,65,9,9/27/2020,2020-Cost Center-2,0
12806,65,0.5,10/5/2020,2020-Cost Center-2,0
12807,19,2,10/5/2020,2020-ISO-20,0
12808,19,6,10/5/2020,2020-ISO-14,0
12809,19,1,10/5/2020,2020-ISO-24,0
12810,1,1,10/5/2020,2020-Lean-7,0
12811,1,1,10/5/2020,2020-Cost Center-12,0
12812,1,7,10/5/2020,2020-Cost Center-2,0
12813,65,0.25,10/6/2020,2020-Cost Center-2,0
12814,61,2.5,10/5/2020,2020-Cost Center-1,0
12815,61,6.5,10/5/2020,2020-BPR-7,0
12816,61,2,10/6/2020,2020-BPR-11,0
12817,61,7,10/6/2020,2020-BPR-7,0
12818,57,9,10/4/2020,2020-Lean-6,0
12819,57,3,10/5/2020,2020-BPR-3,0
12820,57,5,10/5/2020,2020-Lean-6,0
12821,57,1,10/5/2020,2020-Cost Center-1,0
12822,57,9,10/6/2020,2020-Lean-6,0
12823,64,9,10/4/2020,2020-Lean-8,0
12824,64,3,10/5/2020,2020-Cost Center-12,0
12825,64,1,10/5/2020,2020-Cost Center-2,0
12826,65,8.75,10/6/2020,2020-BPR-7,0
12827,65,3,10/7/2020,2020-Cost Center-2,0
12829,65,0.25,10/7/2020,2020-BPR-7,0
12843,65,5,10/7/2020,2020-BPR-6,0
12840,63,7,10/6/2020,2020-Lean-7,0
12836,63,7,10/4/2020,2020-Lean-6,0
12835,63,7,10/5/2020,2020-Lean-7,0
12834,63,2,10/5/2020,2020-Lean-8,0
12837,63,2,10/4/2020,2020-Cost Center-2,0
12838,63,1,10/6/2020,2020-Lean-8,0
12839,63,1,10/6/2020,2020-Lean-6,0
12841,61,8,10/7/2020,2020-BPR-7,0
12842,61,1,10/7/2020,2020-Cost Center-2,0
12844,65,0.75,10/7/2020,2020-Cost Center-2,0
12845,2,9,10/4/2020,2020-Cost Center-2,0
12846,2,9,10/5/2020,2020-Cost Center-2,0
12847,2,9,10/6/2020,2020-Cost Center-2,0
12848,2,9,10/7/2020,2020-Cost Center-2,0
12849,52,3,10/8/2020,2020-Cost Center-1,0
12850,2,5,10/8/2020,2020-ISO-29,0
12851,2,4,10/8/2020,2020-Cost Center-2,0
12859,65,1.25,10/8/2020,2020-Cost Center-2,0
12854,57,0.5,10/7/2020,2020-Cost Center-2,0
12855,57,7.5,10/7/2020,2020-Lean-6,0
12856,57,7,10/8/2020,2020-Lean-6,0
12857,57,2,10/8/2020,2020-Cost Center-1,0
12860,10,3.5,10/8/2020,2019-ISO-46,0
12861,10,1.5,10/8/2020,2019-Lean-12,0
12862,10,4,10/8/2020,2020-Lean-8,0
12863,10,9,10/7/2020,2020-Lean-8,0
12864,10,9,10/4/2020,2020-Lean-8,0
12865,10,2.5,10/6/2020,2019-ISO-46,0
12868,10,3,10/6/2020,2020-Lean-8,0
12867,10,3.5,10/6/2020,2019-Lean-12,0
12873,10,3,10/5/2020,2020-Lean-8,0
12870,10,2,10/5/2020,2019-Lean-12,0
12871,10,1,10/5/2020,2020-Cost Center-1,0
12872,10,3,10/5/2020,2019-ISO-46,0
12875,65,6.25,10/8/2020,2020-BPR-6,0
12876,53,6,10/4/2020,2020-ISO-23,0
12877,53,1,10/4/2020,2020-BPR-9,0
12878,53,2,10/4/2020,2020-Cost Center-1,0
12879,53,9,10/5/2020,2020-Cost Center-1,0
12880,53,9,10/6/2020,2020-Cost Center-1,0
12881,53,9,10/7/2020,2020-Cost Center-1,0
12882,53,9,10/8/2020,2020-Cost Center-1,0
12883,61,1,10/8/2020,2020-BPR-7,0
12884,61,8,10/8/2020,2020-Cost Center-2,0
12902,62,7.5,10/8/2020,2020-ISO-27,0
12900,62,1.5,10/8/2020,2020-ISO-29,0
12888,62,0.25,10/5/2020,2020-ISO-29,0
12889,62,8.75,10/5/2020,2020-ISO-27,0
12890,62,0.25,10/6/2020,2020-Cost Center-2,0
12893,62,6.75,10/6/2020,2020-ISO-29,0
12892,62,2,10/6/2020,2020-Cost Center-1,0
12894,62,0.5,10/7/2020,2020-Cost Center-2,0
12895,62,0.25,10/7/2020,2020-ISO-29,0
12896,62,8.25,10/7/2020,2020-ISO-27,0
12897,62,0.25,10/4/2020,2020-Cost Center-2,0
12898,62,1,10/4/2020,2020-BPR-3,0
12899,62,7.75,10/4/2020,2020-ISO-27,0
12903,65,1.5,10/8/2020,2020-BPR-5,0
12904,11,3,10/8/2020,2020-BPR-3,0
12905,11,3,10/8/2020,2020-BPR-6,0
12906,11,3,10/8/2020,2020-BPR-5,0
12907,11,1,10/7/2020,2020-Cost Center-2,0
12908,11,8,10/7/2020,2020-BPR-6,0
12916,11,1,10/4/2020,2020-Cost Center-1,0
12910,11,1,10/6/2020,2020-Cost Center-1,0
12911,11,4,10/6/2020,2019-ISO-46,0
12912,11,9,10/5/2020,2020-BPR-3,0
12913,11,2,10/4/2020,2020-ISO-15,0
12914,11,0.5,10/6/2020,2020-ISO-15,0
12915,11,3.5,10/6/2020,2020-BPR-5,0
12917,11,6,10/4/2020,2019-ISO-46,0
12919,63,9,10/7/2020,2020-Lean-7,0
12920,63,6,10/8/2020,2020-Cost Center-2,0
12923,63,2,10/8/2020,2020-Lean-7,0
12922,63,1,10/8/2020,2020-Lean-6,0
12924,12,2,10/8/2020,2020-Cost Center-1,0
12925,12,1,10/8/2020,2020-BPR-5,0
12926,12,0.5,10/8/2020,2020-BPR-3,0
12927,12,1.5,10/8/2020,2020-ISO-29,0
12928,12,0.5,10/8/2020,2020-BPR-1,0
12929,12,0.5,10/8/2020,2020-ISO-27,0
12930,19,5.5,10/8/2020,2020-ISO-27,0
12933,12,0.5,10/8/2020,2019-ISO-46,0
12932,19,1,10/8/2020,2020-ISO-20,0
12934,19,0.5,10/8/2020,2020-Cost Center-8,0
12935,12,2.5,10/8/2020,2020-Cost Center-2,0
12936,19,1,10/8/2020,2020-ISO-27,0
12937,12,7.5,10/7/2020,2020-BPR-1,0
12938,12,1,10/7/2020,2020-Cost Center-2,0
12939,19,1,10/8/2020,2020-ISO-24,0
12940,12,0.5,10/7/2020,2020-Cost Center-1,0
12941,19,4,10/7/2020,2020-ISO-20,0
12945,19,1,10/7/2020,2020-Cost Center-2,0
12943,12,6,10/6/2020,2020-ISO-29,0
12944,19,1,10/7/2020,2020-ISO-24,0
12946,12,0.5,10/6/2020,2020-ISO-15,0
12947,19,3,10/7/2020,2020-ISO-27,0
12948,12,0.5,10/6/2020,2020-ISO-14,0
12949,19,0.5,10/6/2020,2020-Cost Center-2,0
12950,19,3,10/6/2020,2020-ISO-20,0
12951,19,2.5,10/6/2020,2020-ISO-24,0
12952,19,3,10/6/2020,2020-ISO-14,0
12953,12,4.5,10/5/2020,2020-BPR-3,0
12955,12,1.5,10/5/2020,2020-ISO-29,0
12956,12,0.5,10/5/2020,2020-ISO-27,0
12957,12,0.5,10/5/2020,2020-ISO-14,0
12958,12,2,10/5/2020,2020-Cost Center-2,0
12960,12,2,10/6/2020,2020-Cost Center-2,0
12961,51,9,10/8/2020,2020-ISO-15,0
12964,51,7,10/7/2020,2020-ISO-15,0
12963,51,1.5,10/7/2020,2020-Cost Center-2,0
12965,51,0.5,10/7/2020,2020-BPR-6,0
12966,51,9,10/6/2020,2020-ISO-15,0
12967,51,9,10/5/2020,2020-ISO-15,0
12968,51,9,10/4/2020,2020-Cost Center-1,0
12969,65,0.5,10/10/2020,2020-Cost Center-2,0
12970,57,1,10/7/2020,2020-Lean-6,0
12971,64,5,10/5/2020,2020-ISO-29,0
12972,64,4,10/8/2020,2020-Cost Center-12,0
12973,64,5,10/8/2020,2020-Lean-8,0
12974,19,1,10/4/2020,2020-ISO-14,0
12975,64,9,10/6/2020,2020-ISO-29,0
12980,64,6.5,10/7/2020,2020-Lean-8,0
12977,64,2,10/7/2020,2020-Cost Center-12,0
12979,64,0.5,10/7/2020,2020-Cost Center-2,0
12981,62,0.42,10/10/2020,2020-Cost Center-2,0
12982,62,8.58,10/10/2020,2020-ISO-29,0
12984,51,1,10/10/2020,2020-Cost Center-2,0
12985,51,1,10/10/2020,2019-ISO-46,0
12986,51,7,10/10/2020,2020-BPR-6,0
12987,12,2,10/10/2020,2020-ISO-29,0
12988,12,2,10/10/2020,2020-ISO-24,0
12989,12,2,10/10/2020,2020-Cost Center-2,0
12990,12,0.5,10/10/2020,2020-BPR-1,0
12991,12,0.5,10/10/2020,2020-BPR-5,0
12992,12,2,10/10/2020,2020-BPR-3,0
12993,65,8.5,10/10/2020,2020-BPR-5,0
13003,65,5,10/11/2020,2020-BPR-5,0
12996,1,5,10/10/2020,2020-Cost Center-2,0
12997,1,1,10/10/2020,2020-Lean-6,0
12998,1,3,10/10/2020,2020-Lean-8,0
12999,61,9,10/11/2020,2020-Cost Center-2,0
13000,53,4,10/11/2020,2020-BPR-9,0
13001,53,2,10/11/2020,2020-ISO-14,0
13002,53,3,10/11/2020,2020-Cost Center-1,0
13007,65,1.25,10/11/2020,2020-BPR-6,0
13005,65,2.5,10/11/2020,2020-BPR-7,0
13006,65,0.25,10/11/2020,2020-Cost Center-2,0
13008,12,5,10/11/2020,2020-ISO-29,0
13027,12,2.5,10/11/2020,2020-ISO-24,0
13010,62,9,10/11/2020,2020-ISO-29,0
13011,62,1.5,10/12/2020,2020-BPR-3,0
13012,65,1.25,10/12/2020,2020-BPR-3,0
13013,2,2,10/12/2020,2020-ISO-29,0
13014,2,4,10/12/2020,2020-Lean-6,0
13015,2,1,10/12/2020,2020-ISO-15,0
13016,2,2,10/12/2020,2020-Cost Center-2,0
13017,2,9,10/11/2020,2020-Cost Center-2,0
13018,62,0.35,10/12/2020,2020-ISO-27,0
13020,62,7.15,10/12/2020,2020-ISO-29,0
13021,65,7.75,10/12/2020,2020-BPR-6,0
13022,63,2,10/12/2020,2020-Cost Center-1,0
13023,63,2,10/12/2020,2020-Cost Center-2,0
13024,12,8,10/12/2020,2020-BPR-3,0
13025,12,0.5,10/12/2020,2020-ISO-29,0
13026,12,0.5,10/12/2020,2020-Cost Center-2,0
13028,12,1,10/11/2020,2020-Cost Center-2,0
13029,12,0.5,10/11/2020,2020-BPR-5,0
13030,61,9,10/12/2020,2020-Cost Center-2,0
13031,64,2,10/10/2020,2020-ISO-29,0
13032,64,5,10/10/2020,2020-Lean-8,0
13033,64,2,10/10/2020,2020-Cost Center-12,0
13034,64,7,10/11/2020,2020-ISO-29,0
13035,64,2,10/11/2020,2020-Lean-8,0
13036,64,5,10/12/2020,2020-Lean-8,0
13037,64,1,10/12/2020,2020-Cost Center-12,0
13038,64,3,10/12/2020,2020-Cost Center-5,0
13039,64,3,10/13/2020,2020-Lean-8,0
13040,64,5,10/13/2020,2020-ISO-29,0
13041,64,1,10/13/2020,2020-Cost Center-12,0
13042,65,0.33,10/13/2020,2020-Cost Center-2,0
13043,65,4.5,10/13/2020,2020-BPR-6,0
13044,1,1,10/13/2020,2019-Lean-12,0
13045,1,5,10/13/2020,2020-Lean-8,0
13046,1,3,10/13/2020,2020-Cost Center-2,0
13047,61,2,10/13/2020,2020-Cost Center-1,0
13048,61,1,10/13/2020,2020-BPR-7,0
13049,61,6,10/13/2020,2020-BPR-7,0
13050,57,4.5,10/12/2020,2020-Lean-6,0
13051,57,4.5,10/12/2020,2020-Lean-8,0
13052,57,4,10/11/2020,2020-Lean-5,0
13055,57,4,10/11/2020,2020-Lean-6,0
13054,57,1,10/11/2020,2020-BPR-1,0
13062,57,2.5,10/10/2020,2020-Lean-5,0
13061,57,3,10/10/2020,2020-Lean-6,0
13060,57,2.5,10/10/2020,2020-Lean-8,0
13059,57,1,10/10/2020,2020-Cost Center-5,0
13063,57,8,10/13/2020,2020-Lean-5,0
13064,57,1,10/13/2020,2020-Cost Center-2,0
13065,62,0.35,10/14/2020,2020-Cost Center-2,0
13066,62,8.65,10/14/2020,2020-ISO-29,0
13067,62,0.35,10/13/2020,2020-Cost Center-2,0
13068,62,8.65,10/13/2020,2020-ISO-29,0
13069,57,9,10/14/2020,2020-BPR-1,0
13070,51,0.5,10/13/2020,2020-Cost Center-2,0
13072,51,8.5,10/13/2020,2019-ISO-46,0
13080,51,1.5,10/11/2020,2019-ISO-46,0
13074,51,1,10/12/2020,2020-BPR-6,0
13088,51,3.5,10/14/2020,2019-ISO-46,0
13086,51,8,10/12/2020,2019-ISO-46,0
13079,65,1.9,10/14/2020,2020-Cost Center-2,0
13081,51,7.5,10/11/2020,2020-BPR-6,0
13082,51,1,10/14/2020,2020-Cost Center-1,0
13083,65,7.1,10/14/2020,2020-BPR-7,0
13084,51,0.5,10/14/2020,2020-Cost Center-2,0
13085,65,4.17,10/13/2020,2020-BPR-6,0
13089,51,4,10/14/2020,2020-BPR-6,0
13090,10,4,10/14/2020,2019-Lean-12,0
13091,10,3.5,10/14/2020,2019-ISO-46,0
13092,10,1.5,10/14/2020,2020-Cost Center-1,0
13093,10,9,10/13/2020,2020-Cost Center-1,0
13094,10,9,10/12/2020,2020-Cost Center-1,0
13095,10,4,10/11/2020,2020-Cost Center-1,0
13096,10,2.5,10/11/2020,2019-Lean-12,0
13097,10,2.5,10/11/2020,2019-ISO-46,0
13098,10,4,10/10/2020,2020-Lean-4,0
13099,10,5,10/10/2020,2020-Lean-8,0
13100,61,9,10/14/2020,2020-Cost Center-2,0
13101,61,9,10/10/2020,2020-Cost Center-2,0
13102,12,3,10/13/2020,2020-Cost Center-1,0
13103,12,1,10/13/2020,2020-Cost Center-2,0
13104,12,5,10/13/2020,2020-BPR-1,0
13105,12,0.5,10/14/2020,2020-ISO-29,0
13106,12,0.5,10/14/2020,2020-ISO-27,0
13107,12,0.5,10/14/2020,2020-ISO-24,0
13108,12,0.5,10/14/2020,2020-BPR-5,0
13109,12,7,10/14/2020,2020-Cost Center-2,0
13110,19,2,10/13/2020,2020-Cost Center-1,0
13111,19,5,10/13/2020,2020-ISO-20,0
